日時,スタッフコード,姓 名,所属グループ名,スタッフ種別,総労働時間,プロジェクトコード,プロジェクト名,工数
2024/1/19,68,講師 講師,部署2,社員,8:00,CCC-YC-1-0,L作業,5:30
2024/1/19,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,1:00
2024/1/19,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,1:30
2024/1/19,59,九州 九州,部署2,社員,8:30,CCC-BAR-1-0,L作業,7:30
2024/1/19,59,九州 九州,部署2,社員,8:30,DDD-1-0,L作業,1:00
2024/1/19,61,新潟 新潟,部署2,社員,7:52,AAA-DDDAS-1-0,K事業,7:52
2024/1/19,33,河川 河川,部署1,社員,7:39,AAA-EXE-1-0,K事業,3:00
2024/1/19,33,河川 河川,部署1,社員,7:39,AAA-EXE-1-0,K事業,2:09
2024/1/19,33,河川 河川,部署1,社員,7:39,AAA-EXE-1-0,K事業,1:00
2024/1/19,33,河川 河川,部署1,社員,7:39,DDD-1-0,L作業,1:30
2024/1/19,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,1:00
2024/1/19,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,1:00
2024/1/19,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,2:00
2024/1/19,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,2:30
2024/1/19,87,連多 連多,部署1,社員,8:00,DDD-1-0,L作業,1:30
2024/1/19,16,福岡 福岡,部署2,契約,0:00,未入力,未入力,0:00
2024/1/19,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2024/1/19,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2024/1/19,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2024/1/19,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2024/1/19,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2024/1/19,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2024/1/19,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2024/1/20,29,星 星,部署9,社員,0:00,未入力,未入力,0:00
2024/1/20,26,北海道 北海道,部署3,社員,0:00,未入力,未入力,0:00
2024/1/20,21,山形 山形,部署8,社員,0:00,未入力,未入力,0:00
2024/1/20,13,沖縄 沖縄,部署8,社員,0:00,未入力,未入力,0:00
2024/1/20,37,京都 京都,部署8,社員,0:00,未入力,未入力,0:00
2024/1/20,31,愛媛 愛媛,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,10,真方 真方,部署3,社員,0:00,未入力,未入力,0:00
2024/1/20,25,点か 点か,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,6,川 川,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,12,湘南 湘南,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,46,広島 広島,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,42,神戸 神戸,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,40,今 今,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,45,動物 動物,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,43,照子 照子,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,32,昔 昔,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,47,浜辺 浜辺,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,44,王都 王都,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,19,山田 山田,部署3,社員,0:00,未入力,未入力,0:00
2024/1/20,20,円筒 円筒,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,23,生徒 生徒,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,39,途方 途方,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,35,青森 青森,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,28,扇子 扇子,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,1,伊藤 伊藤,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2024/1/20,24,首都 首都,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,14,壮図 壮図,部署2,契約,0:00,未入力,未入力,0:00
2024/1/20,15,千葉 千葉,部署2,契約,0:00,未入力,未入力,0:00
2024/1/20,49,海 海,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,17,延期 延期,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,4,尾藤 尾藤,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,7,聖来 聖来,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,18,岩手 岩手,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,36,三機 三機,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,30,壮太 壮太,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,34,関東 関東,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,3,横 横,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,27,蓮介 蓮介,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,55,夏 夏,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/20,57,田中 田中,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/20,56,四国 四国,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/20,48,冬 冬,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,50,大分 大分,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,11,三佐 三佐,部署1,契約,0:00,未入力,未入力,0:00
2024/1/20,51,大阪 大阪,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,52,丘 丘,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,53,治 治,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,54,福井 福井,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,58,空 空,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,68,講師 講師,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,59,九州 九州,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,61,新潟 新潟,部署2,社員,0:00,未入力,未入力,0:00
2024/1/20,33,河川 河川,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,87,連多 連多,部署1,社員,0:00,未入力,未入力,0:00
2024/1/20,16,福岡 福岡,部署2,契約,0:00,未入力,未入力,0:00
2024/1/20,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2024/1/20,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2024/1/20,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2024/1/20,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2024/1/20,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2024/1/20,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2024/1/20,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2024/1/21,29,星 星,部署9,社員,0:00,未入力,未入力,0:00
2024/1/21,26,北海道 北海道,部署3,社員,0:00,未入力,未入力,0:00
2024/1/21,21,山形 山形,部署8,社員,0:00,未入力,未入力,0:00
2024/1/21,13,沖縄 沖縄,部署8,社員,0:00,未入力,未入力,0:00
2024/1/21,37,京都 京都,部署8,社員,0:00,未入力,未入力,0:00
2024/1/21,31,愛媛 愛媛,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,10,真方 真方,部署3,社員,0:00,未入力,未入力,0:00
2024/1/21,25,点か 点か,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,6,川 川,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,12,湘南 湘南,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,46,広島 広島,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,42,神戸 神戸,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,40,今 今,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,45,動物 動物,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,43,照子 照子,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,32,昔 昔,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,47,浜辺 浜辺,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,44,王都 王都,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,19,山田 山田,部署3,社員,0:00,未入力,未入力,0:00
2024/1/21,20,円筒 円筒,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,23,生徒 生徒,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,39,途方 途方,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,35,青森 青森,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,28,扇子 扇子,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,1,伊藤 伊藤,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2024/1/21,24,首都 首都,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,14,壮図 壮図,部署2,契約,0:00,未入力,未入力,0:00
2024/1/21,15,千葉 千葉,部署2,契約,0:00,未入力,未入力,0:00
2024/1/21,49,海 海,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,17,延期 延期,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,4,尾藤 尾藤,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,7,聖来 聖来,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,18,岩手 岩手,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,36,三機 三機,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,30,壮太 壮太,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,34,関東 関東,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,3,横 横,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,27,蓮介 蓮介,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,55,夏 夏,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/21,57,田中 田中,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/21,56,四国 四国,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/21,48,冬 冬,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,50,大分 大分,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,11,三佐 三佐,部署1,契約,0:00,未入力,未入力,0:00
2024/1/21,51,大阪 大阪,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,52,丘 丘,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,53,治 治,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,54,福井 福井,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,58,空 空,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,68,講師 講師,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,59,九州 九州,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,61,新潟 新潟,部署2,社員,0:00,未入力,未入力,0:00
2024/1/21,33,河川 河川,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,87,連多 連多,部署1,社員,0:00,未入力,未入力,0:00
2024/1/21,16,福岡 福岡,部署2,契約,0:00,未入力,未入力,0:00
2024/1/21,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2024/1/21,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2024/1/21,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2024/1/21,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2024/1/21,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2024/1/21,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2024/1/21,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2024/1/22,29,星 星,部署9,社員,0:00,未入力,未入力,0:00
2024/1/22,26,北海道 北海道,部署3,社員,8:00,未入力,未入力,0:00
2024/1/22,21,山形 山形,部署8,社員,8:38,BBB-107,Y業務,0:45
2024/1/22,21,山形 山形,部署8,社員,8:38,BBB-104,Y業務,0:30
2024/1/22,21,山形 山形,部署8,社員,8:38,BBB-101,Y業務,2:00
2024/1/22,21,山形 山形,部署8,社員,8:38,BBB-102,Y業務,0:15
2024/1/22,21,山形 山形,部署8,社員,8:38,BBB-104,Y業務,5:00
2024/1/22,13,沖縄 沖縄,部署8,社員,8:22,BBB-106,Y業務,7:30
2024/1/22,13,沖縄 沖縄,部署8,社員,8:22,BBB-107,Y業務,0:30
2024/1/22,37,京都 京都,部署8,社員,8:27,BBB-104,Y業務,1:30
2024/1/22,37,京都 京都,部署8,社員,8:27,BBB-108,L作業,0:30
2024/1/22,37,京都 京都,部署8,社員,8:27,BBB-105,Y業務,4:00
2024/1/22,37,京都 京都,部署8,社員,8:27,BBB-102,Y業務,2:00
2024/1/22,31,愛媛 愛媛,部署2,社員,8:00,DDD-2-0,Y業務,8:00
2024/1/22,10,真方 真方,部署3,社員,9:13,未入力,未入力,0:00
2024/1/22,25,点か 点か,部署1,社員,9:00,DDD-1-0,L作業,0:30
2024/1/22,25,点か 点か,部署1,社員,9:00,DDD-2-0,Y業務,2:30
2024/1/22,25,点か 点か,部署1,社員,9:00,CCC-CVL-1-0,Y業務,6:00
2024/1/22,6,川 川,部署1,社員,7:30,AAA-EXE-1-0,K事業,7:00
2024/1/22,6,川 川,部署1,社員,7:30,DDD-2-0,Y業務,0:30
2024/1/22,12,湘南 湘南,部署2,社員,10:00,AAA-IC-1-0,J業務,3:30
2024/1/22,12,湘南 湘南,部署2,社員,10:00,AAA-IC-1-0,J業務,1:30
2024/1/22,12,湘南 湘南,部署2,社員,10:00,AAA-IC-1-0,J業務,3:15
2024/1/22,12,湘南 湘南,部署2,社員,10:00,DDD-1-0,L作業,1:15
2024/1/22,12,湘南 湘南,部署2,社員,10:00,DDD-1-0,L作業,0:30
2024/1/22,46,広島 広島,部署2,社員,8:00,DDD-1-0,L作業,6:00
2024/1/22,46,広島 広島,部署2,社員,8:00,DDD-1-0,L作業,1:00
2024/1/22,46,広島 広島,部署2,社員,8:00,DDD-1-0,L作業,1:00
2024/1/22,42,神戸 神戸,部署2,社員,8:00,CCC-CVL-1-1,Y業務,7:45
2024/1/22,42,神戸 神戸,部署2,社員,8:00,CCC-CVL-1-1,Y業務,0:15
2024/1/22,40,今 今,部署2,社員,0:00,未入力,未入力,0:00
2024/1/22,45,動物 動物,部署2,社員,7:30,AAA-IC-6-0,J業務,7:30
2024/1/22,43,照子 照子,部署1,社員,9:15,AAA-DIDDD-1-0,DDD常駐業務,1:00
2024/1/22,43,照子 照子,部署1,社員,9:15,AAA-DIDDD-1-0,DDD常駐業務,8:15
2024/1/22,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2024/1/22,32,昔 昔,部署2,社員,0:00,未入力,未入力,0:00
2024/1/22,47,浜辺 浜辺,部署1,社員,11:45,AAA-DDDEC-2-0,K事業,2:30
2024/1/22,47,浜辺 浜辺,部署1,社員,11:45,AAA-DDDEC-2-0,K事業,1:30
2024/1/22,47,浜辺 浜辺,部署1,社員,11:45,AAA-DDDEC-2-0,K事業,7:45
2024/1/22,44,王都 王都,部署2,社員,0:00,未入力,未入力,0:00
2024/1/22,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2024/1/22,19,山田 山田,部署3,社員,8:00,未入力,未入力,0:00
2024/1/22,20,円筒 円筒,部署2,社員,8:00,CCC-CVL-1-1,Y業務,7:00
2024/1/22,20,円筒 円筒,部署2,社員,8:00,DDD-1-0,L作業,0:15
2024/1/22,20,円筒 円筒,部署2,社員,8:00,DDD-1-0,L作業,0:45
2024/1/22,23,生徒 生徒,部署2,社員,5:20,AAA-IC-1-0,J業務,4:50
2024/1/22,23,生徒 生徒,部署2,社員,5:20,DDD-1-0,L作業,0:30
2024/1/22,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2024/1/22,39,途方 途方,部署2,社員,8:00,CCC-ARM-2-0,K事業,0:30
2024/1/22,39,途方 途方,部署2,社員,8:00,CCC-ARM-2-0,K事業,3:30
2024/1/22,39,途方 途方,部署2,社員,8:00,CCC-ASN-6-0,L作業,0:30
2024/1/22,39,途方 途方,部署2,社員,8:00,CCC-ASN-6-0,L作業,2:30
2024/1/22,39,途方 途方,部署2,社員,8:00,CCC-ASN-6-0,L作業,1:00
2024/1/22,35,青森 青森,部署2,社員,7:55,AAA-IC-5-0,K事業,7:55
2024/1/22,28,扇子 扇子,部署2,社員,8:00,DDD-1-0,L作業,1:30
2024/1/22,28,扇子 扇子,部署2,社員,8:00,CCC-ASN-2-4,L作業,6:30
2024/1/22,1,伊藤 伊藤,部署2,社員,0:00,未入力,未入力,0:00
2024/1/22,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2024/1/22,24,首都 首都,部署2,社員,8:30,AAA-IC-1-0,J業務,8:00
2024/1/22,24,首都 首都,部署2,社員,8:30,DDD-1-0,L作業,0:30
2024/1/22,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,2:00
2024/1/22,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,6:00
2024/1/22,15,千葉 千葉,部署2,契約,8:00,CCC-SNC-15-0,S常駐業務,8:00
2024/1/22,49,海 海,部署2,社員,0:00,未入力,未入力,0:00
2024/1/22,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2024/1/22,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,7:00
2024/1/22,17,延期 延期,部署1,社員,8:00,AAA-EXE-1-0,K事業,1:00
2024/1/22,4,尾藤 尾藤,部署1,社員,7:55,AAA-IC-6-0,J業務,7:55
2024/1/22,7,聖来 聖来,部署1,社員,0:00,未入力,未入力,0:00
2024/1/22,18,岩手 岩手,部署1,社員,8:00,AAA-HPY-1-0,G常駐業務,8:00
2024/1/22,36,三機 三機,部署1,社員,0:00,未入力,未入力,0:00
2024/1/22,30,壮太 壮太,部署1,社員,7:30,AAA-KSK-1-0,K業務,7:30
2024/1/22,34,関東 関東,部署1,社員,8:00,AAA-MDDDN-1-0,L作業,8:00
2024/1/22,3,横 横,部署1,社員,8:15,AAA-EXE-1-0,K事業,4:30
2024/1/22,3,横 横,部署1,社員,8:15,AAA-EXE-1-0,K事業,3:45
2024/1/22,27,蓮介 蓮介,部署1,社員,8:00,AAA-EXE-1-0,K事業,0:30
2024/1/22,27,蓮介 蓮介,部署1,社員,8:00,AAA-EXE-1-0,K事業,7:30
2024/1/22,55,夏 夏,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/22,57,田中 田中,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/22,56,四国 四国,部署6,パートナー,0:00,未入力,未入力,0:00
2024/1/22,48,冬 冬,部署1,社員,8:40,CCC-FGS-1-0,Y業務,8:40
2024/1/22,50,大分 大分,部署2,社員,8:00,AAA-JOPS-1-0,Y業務,8:00
2024/1/22,11,三佐 三佐,部署1,契約,0:00,未入力,未入力,0:00
2024/1/22,51,大阪 大阪,部署2,社員,7:30,AAA-IC-6-0,J業務,7:30
2024/1/22,52,丘 丘,部署1,社員,8:15,AAA-MDDDN-1-0,L作業,8:15
2024/1/22,53,治 治,部署2,社員,8:00,AAA-EXE-1-0,K事業,7:00
2024/1/22,53,治 治,部署2,社員,8:00,AAA-EXE-1-0,K事業,1:00
2024/1/22,54,福井 福井,部署1,社員,10:00,DDD-1-0,L作業,1:00
2024/1/22,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,3:00
2024/1/22,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,2:00
2024/1/22,54,福井 福井,部署1,社員,10:00,CCC-CVL-1-0,Y業務,4:00
2024/1/22,58,空 空,部署1,社員,9:00,AAA-MIX-1-0,L作業,9:00
2024/1/22,68,講師 講師,部署2,社員,8:00,CCC-YC-1-0,L作業,6:00
2024/1/22,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,2:00
2024/1/22,59,九州 九州,部署2,社員,6:30,CCC-BAR-1-0,L作業,6:30
2024/1/22,61,新潟 新潟,部署2,社員,7:57,AAA-DDDAS-1-0,K事業,7:57
2024/1/22,33,河川 河川,部署1,社員,0:00,未入力,未入力,0:00
2024/1/22,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,1:00
2024/1/22,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,2:00
2024/1/22,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,2:00
2024/1/22,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,1:00
2024/1/22,87,連多 連多,部署1,社員,8:00,CCC-CVL-1-0,Y業務,2:00
2024/1/22,16,福岡 福岡,部署2,契約,8:00,未入力,未入力,0:00
2024/1/22,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2024/1/22,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2024/1/22,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2024/1/22,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2024/1/22,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2024/1/22,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2024/1/22,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2024/1/23,29,星 星,部署9,社員,0:00,未入力,未入力,0:00
2024/1/23,26,北海道 北海道,部署3,社員,8:00,未入力,未入力,0:00
2024/1/23,21,山形 山形,部署8,社員,8:38,BBB-108,L作業,0:30
2024/1/23,21,山形 山形,部署8,社員,8:38,BBB-104,Y業務,0:30
2024/1/23,21,山形 山形,部署8,社員,8:38,BBB-101,Y業務,2:00
2024/1/23,21,山形 山形,部署8,社員,8:38,BBB-104,Y業務,1:30
2024/1/23,21,山形 山形,部署8,社員,8:38,BBB-108,L作業,2:00
2024/1/23,21,山形 山形,部署8,社員,8:38,BBB-103,Y業務,0:30
2024/1/23,21,山形 山形,部署8,社員,8:38,BBB-104,Y業務,1:00
2024/1/23,13,沖縄 沖縄,部署8,社員,8:27,BBB-108,L作業,1:30
2024/1/23,13,沖縄 沖縄,部署8,社員,8:27,BBB-106,Y業務,6:00
2024/1/23,13,沖縄 沖縄,部署8,社員,8:27,BBB-104,Y業務,0:30
2024/1/23,37,京都 京都,部署8,社員,9:05,BBB-108,L作業,1:30
2024/1/23,37,京都 京都,部署8,社員,9:05,BBB-105,Y業務,6:00
2024/1/23,37,京都 京都,部署8,社員,9:05,BBB-107,Y業務,1:30
2024/1/23,31,愛媛 愛媛,部署2,社員,8:00,DDD-2-0,Y業務,8:00
2024/1/23,10,真方 真方,部署3,社員,8:00,未入力,未入力,0:00
2024/1/23,25,点か 点か,部署1,社員,8:00,DDD-1-0,L作業,0:30
2024/1/23,25,点か 点か,部署1,社員,8:00,DDD-2-0,Y業務,1:30
2024/1/23,25,点か 点か,部署1,社員,8:00,CCC-CVL-1-0,Y業務,6:00
2024/1/23,6,川 川,部署1,社員,4:30,AAA-EXE-1-0,K事業,4:00
2024/1/23,6,川 川,部署1,社員,4:30,DDD-2-0,Y業務,0:30
2024/1/23,12,湘南 湘南,部署2,社員,10:45,AAA-IC-1-0,J業務,2:30
2024/1/23,12,湘南 湘南,部署2,社員,10:45,AAA-IC-1-0,J業務,1:30
2024/1/23,12,湘南 湘南,部署2,社員,10:45,AAA-IC-1-0,J業務,2:00
2024/1/23,12,湘南 湘南,部署2,社員,10:45,AAA-IC-1-0,J業務,3:00
2024/1/23,12,湘南 湘南,部署2,社員,10:45,DDD-1-0,L作業,0:30
2024/1/23,12,湘南 湘南,部署2,社員,10:45,DDD-1-0,L作業,1:15
2024/1/23,46,広島 広島,部署2,社員,4:02,DDD-1-0,L作業,4:02
2024/1/23,42,神戸 神戸,部署2,社員,8:00,CCC-CVL-1-1,Y業務,7:30
2024/1/23,42,神戸 神戸,部署2,社員,8:00,CCC-CVL-1-1,Y業務,0:30
2024/1/23,40,今 今,部署2,社員,0:00,未入力,未入力,0:00
2024/1/23,45,動物 動物,部署2,社員,7:00,AAA-IC-6-0,J業務,7:00
2024/1/23,43,照子 照子,部署1,社員,8:00,AAA-DIDDD-1-0,DDD常駐業務,1:00
2024/1/23,43,照子 照子,部署1,社員,8:00,AAA-DIDDD-1-0,DDD常駐業務,7:00
2024/1/23,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2024/1/23,32,昔 昔,部署2,社員,0:00,未入力,未入力,0:00
2024/1/23,47,浜辺 浜辺,部署1,社員,11:08,AAA-DDDEC-2-0,K事業,1:00
2024/1/23,47,浜辺 浜辺,部署1,社員,11:08,AAA-DDDEC-2-0,K事業,4:00
2024/1/23,47,浜辺 浜辺,部署1,社員,11:08,AAA-DDDEC-2-0,K事業,2:00
2024/1/23,47,浜辺 浜辺,部署1,社員,11:08,AAA-DDDEC-2-0,K事業,2:00
2024/1/23,47,浜辺 浜辺,部署1,社員,11:08,AAA-DDDEC-2-0,K事業,1:00
2024/1/23,47,浜辺 浜辺,部署1,社員,11:08,AAA-DDDEC-2-0,K事業,1:08
2024/1/23,44,王都 王都,部署2,社員,0:00,未入力,未入力,0:00
2024/1/23,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2024/1/23,19,山田 山田,部署3,社員,8:00,未入力,未入力,0:00
